Distance_m,X_m,Y_m,Z_m,Curvature_1/m,Speed_kph,gLat_g,gLong_g,mu_Longitudinal,mu_Lateral,mu_Combined,NormalLoad_per_Tyre_N,LongForce_per_Tyre_N,LatForce_per_Tyre_N,DrivingPhase
90.7242295760822,-344.8992212,-824.3499681,0.0,-8.57241040284428e-10,80.20521635880571,-4.337446940199846e-08,1.0088977008330797,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
102.14421504996741,-354.1206582,-817.6134135,0.0,-2.3521259649551627e-10,96.52253987641028,-1.723630021445458e-08,0.9930797626458451,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
114.18119407644325,-363.8403066,-810.5128995,0.0,2.9867580751808684e-09,82.41871841620518,1.5957973952148037e-07,-0.8245666776822211,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Braking
119.43308966772688,-368.0811198,-807.41485,0.0,-0.06602364611447759,60.46050138957341,-1.8983180804196997,-2.3493409842743453,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
123.62357678350355,-370.5636674,-804.038885,0.0,-0.14885048973664392,40.26672946765214,-1.8983180305392462,-1.9089555996020815,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
125.68126140893644,-370.9408277,-802.0160612,0.0,-0.35963801228010794,25.905304169269243,-1.898318025713853,-1.8163067970673825,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
128.9490041958988,-368.9584879,-799.4182791,0.0,-0.18091980897391408,36.5240081229896,-1.898318031586978,0.7978260171378629,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
131.51812621490072,-366.6100741,-798.3764823,0.0,-0.017748215217414362,46.73130963642728,-0.3048572880519951,1.300870874847281,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
135.19772920239956,-363.1690945,-797.0729726,0.0,4.1068649228136706e-11,56.68325605318506,1.0378772414774706e-09,1.0999799625573432,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
142.95703390372364,-355.9129831,-794.3242171,0.0,1.1695314849542533e-09,71.58890538378748,4.714431750669684e-08,0.9690730177178047,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
148.6768416124706,-350.5641067,-792.2979591,0.0,0.138769056300781,41.7037573990662,1.8983181366037654,-2.3279398880995896,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
152.47282662070998,-348.4353469,-789.155049,0.0,0.22625833733818135,32.66022667679251,1.8983180258810877,-0.6967422943933977,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
156.54533814355563,-349.187473,-785.1525927,0.0,0.08038151119816325,49.031904179377115,1.5199863125317563,1.2915376742149387,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
163.15459824465506,-352.9265332,-779.7026617,0.0,-0.00010890298101592229,64.837435296284,-0.003600952678771783,1.0709249766668434,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
174.79326293796723,-359.5013419,-770.0989954,0.0,6.297424824937701e-10,84.95002881993773,3.574506112127144e-08,1.01797329203614,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
185.53771148019098,-365.5709982,-761.2331933,0.0,-3.525047580044677e-10,99.52757311580042,-2.7464886152349174e-08,0.984328091261053,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
196.65693705050924,-371.8523701,-752.0581432,0.0,1.3156444625819463e-10,112.26689588890751,1.3042713751480184e-08,0.9542944773400034,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
207.23995469141667,-377.8308323,-743.3255461,0.0,-0.0006667971641403236,89.74989658582474,-0.04224619982073088,-1.6903804491743568,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Braking
213.93264600326484,-381.5797365,-737.7813749,0.0,4.4410712220091166e-09,63.6355346696153,1.4145331313630813e-07,-2.3537413195748877,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Braking
