Slip Angle [deg],Lateral Force [N],Normal Load [N],Camber Angle [deg],Tyre Pressure [kPa],Temperature [C]
11.584,2504.63,1100.0,0,200,25
11.556,2496.97,1100.0,0,200,25
11.511,2494.07,1100.0,0,200,25
11.47,2499.64,1100.0,0,200,25
11.435,2506.63,1100.0,0,200,25
11.413,2510.81,1100.0,0,200,25
11.363,2514.38,1100.0,0,200,25
11.314,2519.83,1100.0,0,200,25
11.286,2520.59,1100.0,0,200,25
11.24,2519.19,1100.0,0,200,25
11.201,2512.3,1100.0,0,200,25
11.144,2501.16,1100.0,0,200,25
11.113,2491.49,1100.0,0,200,25
11.081,2488.72,1100.0,0,200,25
11.028,2492.71,1100.0,0,200,25
10.993,2496.23,1100.0,0,200,25
10.963,2499.81,1100.0,0,200,25
10.917,2500.57,1100.0,0,200,25
10.901,2500.65,1100.0,0,200,25
10.835,2501.37,1100.0,0,200,25
10.794,2500.69,1100.0,0,200,25
10.778,2493.73,1100.0,0,200,25
10.718,2483.82,1100.0,0,200,25
10.704,2477.71,1100.0,0,200,25
10.666,2475.51,1100.0,0,200,25
10.631,2480.37,1100.0,0,200,25
10.571,2485.17,1100.0,0,200,25
10.553,2487.37,1100.0,0,200,25
10.481,2489.51,1100.0,0,200,25
10.457,2488.18,1100.0,0,200,25
10.426,2489.49,1100.0,0,200,25
10.392,2488.95,1100.0,0,200,25
10.351,2485.35,1100.0,0,200,25
10.287,2477.78,1100.0,0,200,25
10.264,2469.33,1100.0,0,200,25
10.223,2467.28,1100.0,0,200,25
10.169,2467.32,1100.0,0,200,25
10.139,2471.39,1100.0,0,200,25
10.101,2472.87,1100.0,0,200,25
10.068,2470.96,1100.0,0,200,25
10.015,2468.17,1100.0,0,200,25
9.977,2468.87,1100.0,0,200,25
9.933,2468.26,1100.0,0,200,25
9.924,2466.81,1100.0,0,200,25
9.863,2461.3,1100.0,0,200,25
9.828,2453.65,1100.0,0,200,25
9.79,2449.4,1100.0,0,200,25
9.736,2449.31,1100.0,0,200,25
9.715,2451.58,1100.0,0,200,25
9.674,2452.26,1100.0,0,200,25
9.63,2450.21,1100.0,0,200,25
9.597,2447.46,1100.0,0,200,25
9.547,2445.5,1100.0,0,200,25
9.503,2446.88,1100.0,0,200,25
9.453,2444.79,1100.0,0,200,25
9.436,2439.82,1100.0,0,200,25
9.379,2431.51,1100.0,0,200,25
9.366,2425.26,1100.0,0,200,25
9.31,2422.47,1100.0,0,200,25
9.26,2422.42,1100.0,0,200,25
9.23,2422.59,1100.0,0,200,25
9.184,2421.17,1100.0,0,200,25
9.148,2418.54,1100.0,0,200,25
9.098,2417.2,1100.0,0,200,25
9.076,2417.25,1100.0,0,200,25
9.028,2416.6,1100.0,0,200,25
8.983,2413.03,1100.0,0,200,25
8.952,2403.33,1100.0,0,200,25
8.893,2396.29,1100.0,0,200,25
8.861,2392.09,1100.0,0,200,25
8.848,2390.82,1100.0,0,200,25
8.791,2390.75,1100.0,0,200,25
8.757,2388.17,1100.0,0,200,25
8.709,2384.73,1100.0,0,200,25
8.68,2384.11,1100.0,0,200,25
8.621,2384.83,1100.0,0,200,25
8.583,2386.23,1100.0,0,200,25
8.566,2382.05,1100.0,0,200,25
8.509,2372.99,1100.0,0,200,25
8.475,2365.37,1100.0,0,200,25
8.417,2359.82,1100.0,0,200,25
8.396,2356.3,1100.0,0,200,25
8.351,2354.98,1100.0,0,200,25
8.311,2350.85,1100.0,0,200,25
8.292,2348.86,1100.0,0,200,25
8.241,2348.3,1100.0,0,200,25
8.189,2348.28,1100.0,0,200,25
8.151,2348.99,1100.0,0,200,25
8.108,2346.89,1100.0,0,200,25
8.079,2339.93,1100.0,0,200,25
8.026,2332.99,1100.0,0,200,25
8.0,2326.7,1100.0,0,200,25
7.933,2321.83,1100.0,0,200,25
7.917,2319.04,1100.0,0,200,25
7.874,2315.71,1100.0,0,200,25
7.83,2311.0,1100.0,0,200,25
7.781,2307.49,1100.0,0,200,25
7.756,2307.63,1100.0,0,200,25
7.705,2304.17,1100.0,0,200,25
7.671,2302.16,1100.0,0,200,25
7.639,2293.67,1100.0,0,200,25
7.609,2284.73,1100.0,0,200,25
7.551,2275.64,1100.0,0,200,25
7.529,2269.43,1100.0,0,200,25
7.465,2267.4,1100.0,0,200,25
7.435,2264.01,1100.0,0,200,25
7.384,2260.54,1100.0,0,200,25
7.354,2256.47,1100.0,0,200,25
7.32,2253.19,1100.0,0,200,25
7.279,2251.14,1100.0,0,200,25
7.225,2248.24,1100.0,0,200,25
7.194,2242.1,1100.0,0,200,25
7.156,2233.02,1100.0,0,200,25
7.115,2224.64,1100.0,0,200,25
7.08,2219.13,1100.0,0,200,25
7.033,2215.07,1100.0,0,200,25
6.991,2212.34,1100.0,0,200,25
6.959,2206.08,1100.0,0,200,25
6.918,2200.62,1100.0,0,200,25
6.889,2196.57,1100.0,0,200,25
6.849,2194.55,1100.0,0,200,25
6.794,2189.03,1100.0,0,200,25
6.767,2183.44,1100.0,0,200,25
6.723,2173.72,1100.0,0,200,25
6.663,2164.64,1100.0,0,200,25
6.643,2158.47,1100.0,0,200,25
6.611,2153.61,1100.0,0,200,25
6.557,2149.54,1100.0,0,200,25
6.507,2144.07,1100.0,0,200,25
6.47,2138.59,1100.0,0,200,25
6.425,2133.8,1100.0,0,200,25
6.386,2128.26,1100.0,0,200,25
6.346,2122.84,1100.0,0,200,25
6.324,2115.19,1100.0,0,200,25
6.273,2106.12,1100.0,0,200,25
6.241,2095.62,1100.0,0,200,25
6.214,2087.33,1100.0,0,200,25
6.165,2080.42,1100.0,0,200,25
6.103,2075.62,1100.0,0,200,25
6.081,2070.15,1100.0,0,200,25
6.052,2063.35,1100.0,0,200,25
5.999,2054.5,1100.0,0,200,25
5.956,2051.01,1100.0,0,200,25
5.931,2045.53,1100.0,0,200,25
5.874,2037.83,1100.0,0,200,25
5.85,2028.17,1100.0,0,200,25
5.804,2018.49,1100.0,0,200,25
5.776,2010.09,1100.0,0,200,25
5.714,2003.16,1100.0,0,200,25
5.663,1996.99,1100.0,0,200,25
5.651,1992.28,1100.0,0,200,25
5.603,1984.83,1100.0,0,200,25
5.543,1978.65,1100.0,0,200,25
5.508,1971.05,1100.0,0,200,25
5.466,1965.52,1100.0,0,200,25
5.431,1956.45,1100.0,0,200,25
5.398,1946.71,1100.0,0,200,25
5.356,1937.04,1100.0,0,200,25
5.302,1928.7,1100.0,0,200,25
5.28,1921.17,1100.0,0,200,25
5.243,1915.63,1100.0,0,200,25
5.213,1909.51,1100.0,0,200,25
5.162,1902.65,1100.0,0,200,25
5.106,1895.07,1100.0,0,200,25
5.075,1887.62,1100.0,0,200,25
5.024,1880.7,1100.0,0,200,25
4.976,1872.3,1100.0,0,200,25
4.942,1861.9,1100.0,0,200,25
4.913,1854.16,1100.0,0,200,25
4.865,1846.54,1100.0,0,200,25
4.827,1838.29,1100.0,0,200,25
4.792,1834.13,1100.0,0,200,25
4.758,1828.0,1100.0,0,200,25
4.726,1820.5,1100.0,0,200,25
4.694,1810.97,1100.0,0,200,25
4.641,1804.12,1100.0,0,200,25
4.59,1796.43,1100.0,0,200,25
4.55,1787.42,1100.0,0,200,25
4.53,1778.31,1100.0,0,200,25
4.487,1769.96,1100.0,0,200,25
4.445,1761.05,1100.0,0,200,25
4.4,1752.81,1100.0,0,200,25
4.36,1745.04,1100.0,0,200,25
4.322,1734.95,1100.0,0,200,25
4.28,1725.3,1100.0,0,200,25
4.246,1714.3,1100.0,0,200,25
4.234,1704.03,1100.0,0,200,25
4.186,1693.04,1100.0,0,200,25
4.12,1684.66,1100.0,0,200,25
4.096,1674.26,1100.0,0,200,25
4.063,1662.49,1100.0,0,200,25
3.996,1653.47,1100.0,0,200,25
3.961,1644.47,1100.0,0,200,25
3.942,1635.45,1100.0,0,200,25
3.907,1623.77,1100.0,0,200,25
3.854,1614.18,1100.0,0,200,25
3.816,1600.55,1100.0,0,200,25
3.759,1588.77,1100.0,0,200,25
3.734,1575.0,1100.0,0,200,25
3.709,1563.95,1100.0,0,200,25
3.644,1553.58,1100.0,0,200,25
3.581,1542.41,1100.0,0,200,25
3.578,1529.25,1100.0,0,200,25
3.511,1518.78,1100.0,0,200,25
3.477,1507.79,1100.0,0,200,25
3.443,1496.79,1100.0,0,200,25
3.391,1483.85,1100.0,0,200,25
3.366,1468.66,1100.0,0,200,25
3.312,1454.3,1100.0,0,200,25
3.266,1439.76,1100.0,0,200,25
3.246,1427.34,1100.0,0,200,25
3.196,1414.17,1100.0,0,200,25
3.141,1401.71,1100.0,0,200,25
3.114,1389.17,1100.0,0,200,25
3.073,1376.05,1100.0,0,200,25
3.053,1364.99,1100.0,0,200,25
3.018,1351.3,1100.0,0,200,25
2.989,1337.64,1100.0,0,200,25
2.952,1321.75,1100.0,0,200,25
2.912,1306.69,1100.0,0,200,25
2.876,1290.91,1100.0,0,200,25
2.838,1276.34,1100.0,0,200,25
2.777,1263.07,1100.0,0,200,25
2.753,1249.24,1100.0,0,200,25
2.711,1236.09,1100.0,0,200,25
2.649,1224.38,1100.0,0,200,25
2.638,1209.84,1100.0,0,200,25
2.57,1194.61,1100.0,0,200,25
2.531,1179.49,1100.0,0,200,25
2.483,1163.72,1100.0,0,200,25
2.446,1145.82,1100.0,0,200,25
2.412,1128.65,1100.0,0,200,25
2.367,1110.8,1100.0,0,200,25
2.325,1094.18,1100.0,0,200,25
2.26,1078.84,1100.0,0,200,25
2.227,1063.51,1100.0,0,200,25
2.194,1048.32,1100.0,0,200,25
2.168,1032.5,1100.0,0,200,25
2.127,1017.4,1100.0,0,200,25
2.054,1001.51,1100.0,0,200,25
2.042,985.84,1100.0,0,200,25
2.006,967.2,1100.0,0,200,25
1.963,949.37,1100.0,0,200,25
1.942,933.47,1100.0,0,200,25
1.906,914.03,1100.0,0,200,25
1.86,898.08,1100.0,0,200,25
1.811,880.12,1100.0,0,200,25
1.759,866.2,1100.0,0,200,25
1.756,849.57,1100.0,0,200,25
1.713,834.5,1100.0,0,200,25
1.662,817.94,1100.0,0,200,25
1.599,801.49,1100.0,0,200,25
1.573,783.68,1100.0,0,200,25
1.541,765.07,1100.0,0,200,25
1.506,747.18,1100.0,0,200,25
1.45,729.24,1100.0,0,200,25
1.414,709.08,1100.0,0,200,25
1.364,690.92,1100.0,0,200,25
1.335,674.34,1100.0,0,200,25
1.313,657.82,1100.0,0,200,25
1.259,641.28,1100.0,0,200,25
1.216,624.03,1100.0,0,200,25
1.171,606.15,1100.0,0,200,25
1.126,588.89,1100.0,0,200,25
1.064,567.65,1100.0,0,200,25
1.041,547.65,1100.0,0,200,25
1.009,527.01,1100.0,0,200,25
0.971,506.2,1100.0,0,200,25
0.934,487.47,1100.0,0,200,25
0.861,469.35,1100.0,0,200,25
0.837,453.61,1100.0,0,200,25
0.807,434.15,1100.0,0,200,25
0.778,419.03,1100.0,0,200,25
0.725,400.59,1100.0,0,200,25
0.687,383.3,1100.0,0,200,25
0.646,362.0,1100.0,0,200,25
0.603,342.63,1100.0,0,200,25
0.551,319.82,1100.0,0,200,25
0.539,299.75,1100.0,0,200,25
0.498,280.27,1100.0,0,200,25
0.437,262.38,1100.0,0,200,25
0.421,244.33,1100.0,0,200,25
0.386,227.03,1100.0,0,200,25
0.345,210.01,1100.0,0,200,25
0.289,191.38,1100.0,0,200,25
0.267,172.01,1100.0,0,200,25
0.217,151.36,1100.0,0,200,25
0.179,130.03,1100.0,0,200,25
0.149,107.17,1100.0,0,200,25
0.105,86.39,1100.0,0,200,25
0.079,67.15,1100.0,0,200,25
0.035,46.93,1100.0,0,200,25
-0.009,29.74,1100.0,0,200,25
-0.066,10.49,1100.0,0,200,25
-0.096,-9.53,1100.0,0,200,25
-0.144,-28.81,1100.0,0,200,25
-0.204,-50.09,1100.0,0,200,25
-0.224,-72.86,1100.0,0,200,25
-0.291,-94.95,1100.0,0,200,25
-0.344,-117.7,1100.0,0,200,25
-0.369,-139.87,1100.0,0,200,25
-0.403,-159.92,1100.0,0,200,25
-0.442,-181.41,1100.0,0,200,25
-0.512,-199.42,1100.0,0,200,25
-0.543,-219.39,1100.0,0,200,25
-0.571,-239.4,1100.0,0,200,25
-0.619,-258.77,1100.0,0,200,25
-0.628,-278.68,1100.0,0,200,25
-0.667,-300.75,1100.0,0,200,25
-0.711,-319.17,1100.0,0,200,25
-0.736,-341.97,1100.0,0,200,25
-0.751,-360.77,1100.0,0,200,25
-0.806,-379.45,1100.0,0,200,25
-0.834,-399.48,1100.0,0,200,25
-0.898,-416.8,1100.0,0,200,25
-0.919,-436.19,1100.0,0,200,25
-0.947,-456.92,1100.0,0,200,25
-1.023,-474.77,1100.0,0,200,25
-1.031,-496.03,1100.0,0,200,25
-1.075,-518.05,1100.0,0,200,25
-1.129,-536.77,1100.0,0,200,25
-1.172,-560.17,1100.0,0,200,25
-1.221,-580.85,1100.0,0,200,25
-1.258,-600.27,1100.0,0,200,25
-1.33,-621.75,1100.0,0,200,25
-1.36,-642.5,1100.0,0,200,25
-1.4,-661.17,1100.0,0,200,25
-1.428,-681.24,1100.0,0,200,25
-1.464,-700.55,1100.0,0,200,25
-1.53,-718.35,1100.0,0,200,25
-1.568,-736.28,1100.0,0,200,25
-1.605,-754.69,1100.0,0,200,25
-1.634,-773.44,1100.0,0,200,25
-1.669,-793.49,1100.0,0,200,25
-1.698,-813.42,1100.0,0,200,25
-1.757,-833.55,1100.0,0,200,25
-1.799,-851.47,1100.0,0,200,25
-1.814,-867.49,1100.0,0,200,25
-1.865,-884.08,1100.0,0,200,25
-1.913,-899.31,1100.0,0,200,25
-1.941,-913.66,1100.0,0,200,25
-1.983,-929.33,1100.0,0,200,25
-2.008,-946.47,1100.0,0,200,25
-2.064,-963.82,1100.0,0,200,25
-2.097,-983.82,1100.0,0,200,25
-2.13,-1004.53,1100.0,0,200,25
-2.182,-1023.95,1100.0,0,200,25
-2.233,-1039.97,1100.0,0,200,25
-2.252,-1054.48,1100.0,0,200,25
-2.299,-1066.97,1100.0,0,200,25
-2.331,-1078.63,1100.0,0,200,25
-2.381,-1091.64,1100.0,0,200,25
-2.413,-1107.28,1100.0,0,200,25
-2.46,-1124.53,1100.0,0,200,25
-2.514,-1141.77,1100.0,0,200,25
-2.539,-1161.13,1100.0,0,200,25
-2.587,-1177.91,1100.0,0,200,25
-2.612,-1195.68,1100.0,0,200,25
-2.674,-1211.19,1100.0,0,200,25
-2.696,-1224.93,1100.0,0,200,25
-2.739,-1235.93,1100.0,0,200,25
-2.785,-1245.56,1100.0,0,200,25
-2.805,-1256.56,1100.0,0,200,25
-2.84,-1268.84,1100.0,0,200,25
-2.909,-1284.64,1100.0,0,200,25
-2.95,-1302.7,1100.0,0,200,25
-2.989,-1322.03,1100.0,0,200,25
-3.008,-1340.7,1100.0,0,200,25
-3.076,-1355.95,1100.0,0,200,25
-3.093,-1371.11,1100.0,0,200,25
-3.121,-1383.68,1100.0,0,200,25
-3.181,-1392.54,1100.0,0,200,25
-3.22,-1400.28,1100.0,0,200,25
-3.261,-1407.05,1100.0,0,200,25
-3.295,-1420.12,1100.0,0,200,25
-3.348,-1434.98,1100.0,0,200,25
-3.383,-1453.81,1100.0,0,200,25
-3.428,-1473.14,1100.0,0,200,25
-3.471,-1487.61,1100.0,0,200,25
-3.478,-1504.99,1100.0,0,200,25
-3.536,-1515.34,1100.0,0,200,25
-3.586,-1525.76,1100.0,0,200,25
-3.609,-1533.35,1100.0,0,200,25
-3.649,-1538.87,1100.0,0,200,25
-3.696,-1544.26,1100.0,0,200,25
-3.753,-1555.25,1100.0,0,200,25
-3.783,-1569.75,1100.0,0,200,25
-3.836,-1588.22,1100.0,0,200,25
-3.871,-1605.6,1100.0,0,200,25
-3.911,-1621.51,1100.0,0,200,25
-3.931,-1633.2,1100.0,0,200,25
-3.975,-1644.35,1100.0,0,200,25
-4.032,-1652.05,1100.0,0,200,25
-4.073,-1656.26,1100.0,0,200,25
-4.096,-1661.03,1100.0,0,200,25
-4.152,-1667.79,1100.0,0,200,25
-4.168,-1677.34,1100.0,0,200,25
-4.206,-1690.46,1100.0,0,200,25
-4.266,-1708.97,1100.0,0,200,25
-4.294,-1724.27,1100.0,0,200,25
-4.349,-1738.67,1100.0,0,200,25
-4.376,-1748.43,1100.0,0,200,25
-4.409,-1756.77,1100.0,0,200,25
-4.45,-1762.4,1100.0,0,200,25
-4.487,-1766.54,1100.0,0,200,25
-4.537,-1769.35,1100.0,0,200,25
-4.572,-1774.0,1100.0,0,200,25
-4.616,-1785.08,1100.0,0,200,25
-4.651,-1796.71,1100.0,0,200,25
-4.708,-1811.16,1100.0,0,200,25
-4.719,-1826.97,1100.0,0,200,25
-4.756,-1838.02,1100.0,0,200,25
-4.817,-1847.85,1100.0,0,200,25
-4.87,-1852.0,1100.0,0,200,25
-4.883,-1856.04,1100.0,0,200,25
-4.947,-1860.27,1100.0,0,200,25
-4.974,-1864.53,1100.0,0,200,25
-5.025,-1868.61,1100.0,0,200,25
-5.048,-1876.02,1100.0,0,200,25
-5.098,-1886.3,1100.0,0,200,25
-5.151,-1899.47,1100.0,0,200,25
-5.189,-1911.18,1100.0,0,200,25
-5.234,-1920.81,1100.0,0,200,25
-5.265,-1929.04,1100.0,0,200,25
-5.298,-1932.52,1100.0,0,200,25
-5.326,-1934.72,1100.0,0,200,25
-5.391,-1938.26,1100.0,0,200,25
-5.423,-1940.32,1100.0,0,200,25
-5.468,-1944.46,1100.0,0,200,25
-5.493,-1950.65,1100.0,0,200,25
-5.544,-1958.7,1100.0,0,200,25
-5.579,-1967.01,1100.0,0,200,25
-5.603,-1980.09,1100.0,0,200,25
-5.663,-1986.33,1100.0,0,200,25
-5.709,-1993.29,1100.0,0,200,25
-5.72,-1996.0,1100.0,0,200,25
-5.787,-1997.36,1100.0,0,200,25
-5.829,-1998.2,1100.0,0,200,25
-5.856,-2000.37,1100.0,0,200,25
-5.894,-2002.36,1100.0,0,200,25
-5.937,-2007.03,1100.0,0,200,25
-5.999,-2014.0,1100.0,0,200,25
-6.016,-2024.16,1100.0,0,200,25
-6.047,-2033.07,1100.0,0,200,25
-6.076,-2042.08,1100.0,0,200,25
-6.131,-2047.5,1100.0,0,200,25
-6.171,-2052.46,1100.0,0,200,25
-6.233,-2054.67,1100.0,0,200,25
-6.242,-2056.79,1100.0,0,200,25
-6.312,-2058.29,1100.0,0,200,25
-6.335,-2060.29,1100.0,0,200,25
-6.372,-2064.31,1100.0,0,200,25
-6.414,-2069.26,1100.0,0,200,25
-6.462,-2077.3,1100.0,0,200,25
-6.5,-2086.91,1100.0,0,200,25
-6.546,-2097.31,1100.0,0,200,25
-6.581,-2102.84,1100.0,0,200,25
-6.617,-2108.36,1100.0,0,200,25
-6.651,-2111.18,1100.0,0,200,25
-6.689,-2113.98,1100.0,0,200,25
-6.724,-2115.53,1100.0,0,200,25
-6.78,-2116.12,1100.0,0,200,25
-6.809,-2118.97,1100.0,0,200,25
-6.865,-2124.44,1100.0,0,200,25
-6.885,-2131.06,1100.0,0,200,25
-6.938,-2140.66,1100.0,0,200,25
-6.971,-2151.06,1100.0,0,200,25
-7.006,-2157.21,1100.0,0,200,25
-7.062,-2162.98,1100.0,0,200,25
-7.094,-2166.95,1100.0,0,200,25
-7.123,-2168.58,1100.0,0,200,25
-7.189,-2170.75,1100.0,0,200,25
-7.214,-2170.83,1100.0,0,200,25
-7.242,-2172.67,1100.0,0,200,25
-7.312,-2176.78,1100.0,0,200,25
-7.333,-2182.84,1100.0,0,200,25
-7.39,-2191.84,1100.0,0,200,25
-7.423,-2202.22,1100.0,0,200,25
-7.45,-2209.13,1100.0,0,200,25
-7.515,-2213.17,1100.0,0,200,25
-7.54,-2216.81,1100.0,0,200,25
-7.584,-2218.85,1100.0,0,200,25
-7.607,-2218.93,1100.0,0,200,25
-7.654,-2218.17,1100.0,0,200,25
-7.698,-2218.86,1100.0,0,200,25
-7.722,-2221.54,1100.0,0,200,25
-7.78,-2227.83,1100.0,0,200,25
-7.83,-2235.94,1100.0,0,200,25
-7.866,-2245.0,1100.0,0,200,25
-7.891,-2252.43,1100.0,0,200,25
-7.95,-2253.88,1100.0,0,200,25
-7.969,-2257.46,1100.0,0,200,25
-8.017,-2260.33,1100.0,0,200,25
-8.075,-2258.27,1100.0,0,200,25
-8.099,-2256.95,1100.0,0,200,25
-8.147,-2255.37,1100.0,0,200,25
-8.184,-2257.54,1100.0,0,200,25
-8.23,-2263.54,1100.0,0,200,25
-8.273,-2271.22,1100.0,0,200,25
-8.29,-2280.07,1100.0,0,200,25
-8.344,-2287.72,1100.0,0,200,25
-8.372,-2291.03,1100.0,0,200,25
-8.435,-2293.28,1100.0,0,200,25
-8.447,-2294.05,1100.0,0,200,25
-8.505,-2294.18,1100.0,0,200,25
-8.523,-2294.78,1100.0,0,200,25
-8.593,-2294.11,1100.0,0,200,25
-8.619,-2293.93,1100.0,0,200,25
-8.657,-2300.13,1100.0,0,200,25
-8.69,-2306.93,1100.0,0,200,25
-8.728,-2315.07,1100.0,0,200,25
-8.786,-2322.11,1100.0,0,200,25
-8.809,-2325.69,1100.0,0,200,25
-8.869,-2323.67,1100.0,0,200,25
-8.884,-2322.95,1100.0,0,200,25
-8.944,-2321.58,1100.0,0,200,25
-8.979,-2319.51,1100.0,0,200,25
-9.032,-2318.26,1100.0,0,200,25
-9.065,-2317.52,1100.0,0,200,25
-9.084,-2321.57,1100.0,0,200,25
-9.152,-2329.06,1100.0,0,200,25
-9.193,-2340.09,1100.0,0,200,25
-9.231,-2347.71,1100.0,0,200,25
-9.27,-2350.42,1100.0,0,200,25
-9.308,-2349.66,1100.0,0,200,25
-9.327,-2347.66,1100.0,0,200,25
-9.374,-2344.3,1100.0,0,200,25
-9.422,-2342.21,1100.0,0,200,25
-9.466,-2341.01,1100.0,0,200,25
-9.501,-2340.17,1100.0,0,200,25
-9.541,-2340.71,1100.0,0,200,25
-9.568,-2348.29,1100.0,0,200,25
-9.621,-2355.28,1100.0,0,200,25
-9.666,-2361.39,1100.0,0,200,25
-9.703,-2365.56,1100.0,0,200,25
-9.744,-2364.88,1100.0,0,200,25
-9.78,-2362.05,1100.0,0,200,25
-9.824,-2359.4,1100.0,0,200,25
-9.857,-2358.05,1100.0,0,200,25
-9.897,-2354.78,1100.0,0,200,25
-9.946,-2354.67,1100.0,0,200,25
-9.975,-2354.63,1100.0,0,200,25
-10.032,-2359.41,1100.0,0,200,25
-10.066,-2366.1,1100.0,0,200,25
-10.095,-2372.29,1100.0,0,200,25
-10.146,-2375.87,1100.0,0,200,25
-10.169,-2375.82,1100.0,0,200,25
-10.225,-2373.9,1100.0,0,200,25
-10.254,-2371.79,1100.0,0,200,25
-10.295,-2368.52,1100.0,0,200,25
-10.332,-2367.84,1100.0,0,200,25
-10.368,-2366.98,1100.0,0,200,25
-10.411,-2365.56,1100.0,0,200,25
-10.468,-2367.72,1100.0,0,200,25
-10.493,-2374.47,1100.0,0,200,25
-10.526,-2380.63,1100.0,0,200,25
-10.591,-2384.06,1100.0,0,200,25
-10.632,-2383.36,1100.0,0,200,25
-10.649,-2380.65,1100.0,0,200,25
-10.705,-2376.58,1100.0,0,200,25
-10.74,-2374.65,1100.0,0,200,25
-10.765,-2373.84,1100.0,0,200,25
-10.817,-2371.2,1100.0,0,200,25
-10.855,-2370.41,1100.0,0,200,25
-10.895,-2370.4,1100.0,0,200,25
-10.921,-2374.42,1100.0,0,200,25
-10.975,-2379.92,1100.0,0,200,25
-11.006,-2384.02,1100.0,0,200,25
-11.04,-2384.05,1100.0,0,200,25
-11.101,-2381.36,1100.0,0,200,25
-11.132,-2377.93,1100.0,0,200,25
-11.162,-2374.5,1100.0,0,200,25
-11.208,-2371.88,1100.0,0,200,25
-11.24,-2369.74,1100.0,0,200,25
-11.293,-2368.49,1100.0,0,200,25
-11.331,-2367.59,1100.0,0,200,25
-11.364,-2371.64,1100.0,0,200,25
-11.404,-2379.22,1100.0,0,200,25
-11.445,-2381.91,1100.0,0,200,25
-11.458,-2381.9,1100.0,0,200,25
-11.503,-2377.17,1100.0,0,200,25
-11.51,-2372.96,1100.0,0,200,25
-11.528,-2371.66,1100.0,0,200,25
-11.55,-2373.72,1100.0,0,200,25
-11.575,-2377.85,1100.0,0,200,25
-11.603,-2381.4,1100.0,0,200,25
-11.605,-2384.12,1100.0,0,200,25
-11.623,-2386.08,1100.0,0,200,25
-11.626,-2390.17,1100.0,0,200,25
-11.62,-2390.04,1100.0,0,200,25
-11.63,-2387.45,1100.0,0,200,25
-11.641,-2383.39,1100.0,0,200,25
-11.652,-2381.33,1100.0,0,200,25
-11.632,-2378.55,1100.0,0,200,25
-11.658,-2378.77,1100.0,0,200,25
-11.646,-2375.95,1100.0,0,200,25
-11.654,-2373.95,1100.0,0,200,25
-11.658,-2369.69,1100.0,0,200,25
-11.657,-2370.96,1100.0,0,200,25
-11.658,-2374.42,1100.0,0,200,25
-11.658,-2380.59,1100.0,0,200,25
-11.67,-2381.79,1100.0,0,200,25
-11.692,-2380.52,1100.0,0,200,25
-12.183,-2379.91,1100.0,0,200,25
-12.198,-2376.51,1100.0,0,200,25
-12.198,-2374.49,1100.0,0,200,25
-12.158,-2370.29,1100.0,0,200,25
-12.152,-2366.8,1100.0,0,200,25
-12.144,-2364.69,1100.0,0,200,25
-12.11,-2366.16,1100.0,0,200,25
-12.069,-2370.84,1100.0,0,200,25
-12.06,-2377.78,1100.0,0,200,25
-12.021,-2380.52,1100.0,0,200,25
-11.989,-2378.49,1100.0,0,200,25
-11.952,-2372.18,1100.0,0,200,25
-11.921,-2368.31,1100.0,0,200,25
-11.885,-2362.81,1100.0,0,200,25
-11.85,-2360.8,1100.0,0,200,25
-11.803,-2359.35,1100.0,0,200,25
-11.793,-2356.7,1100.0,0,200,25
-11.743,-2355.87,1100.0,0,200,25
-11.72,-2357.2,1100.0,0,200,25
-11.695,-2361.22,1100.0,0,200,25
-11.661,-2364.66,1100.0,0,200,25
-11.629,-2363.93,1100.0,0,200,25
-11.588,-2363.31,1100.0,0,200,25
-11.547,-2359.87,1100.0,0,200,25
-11.511,-2358.58,1100.0,0,200,25
-11.465,-2355.17,1100.0,0,200,25
-11.458,-2351.79,1100.0,0,200,25
-11.388,-2346.89,1100.0,0,200,25
-11.345,-2344.74,1100.0,0,200,25
-11.304,-2346.1,1100.0,0,200,25
-11.279,-2350.09,1100.0,0,200,25
-11.246,-2356.31,1100.0,0,200,25
-11.214,-2358.46,1100.0,0,200,25
-11.165,-2357.8,1100.0,0,200,25
-11.122,-2354.34,1100.0,0,200,25
-11.07,-2352.36,1100.0,0,200,25
-11.032,-2346.24,1100.0,0,200,25
-11.009,-2342.15,1100.0,0,200,25
-10.975,-2336.61,1100.0,0,200,25
-10.931,-2335.18,1100.0,0,200,25
-10.888,-2337.72,1100.0,0,200,25
-10.845,-2343.18,1100.0,0,200,25
-10.825,-2350.91,1100.0,0,200,25
-10.788,-2352.21,1100.0,0,200,25
-10.752,-2350.11,1100.0,0,200,25
-10.696,-2345.44,1100.0,0,200,25
-10.659,-2340.0,1100.0,0,200,25
-10.629,-2335.77,1100.0,0,200,25
-10.592,-2333.16,1100.0,0,200,25
-10.532,-2330.31,1100.0,0,200,25
-10.491,-2328.3,1100.0,0,200,25
-10.446,-2329.58,1100.0,0,200,25
-10.425,-2332.34,1100.0,0,200,25
-10.373,-2336.34,1100.0,0,200,25
-10.336,-2340.53,1100.0,0,200,25
-10.298,-2339.68,1100.0,0,200,25
-10.269,-2336.49,1100.0,0,200,25
-10.224,-2331.68,1100.0,0,200,25
-10.161,-2327.48,1100.0,0,200,25
-10.156,-2322.84,1100.0,0,200,25
-10.108,-2317.85,1100.0,0,200,25
-10.073,-2313.77,1100.0,0,200,25
